started_at,resolved_at,market_id,side,duration_ms,tau_at_start_sec
2026-07-31T05:58:56.190Z,2026-07-31T05:58:56.590Z,btc5m1785477389122,no,400,152.9
2026-07-31T05:58:58.193Z,2026-07-31T05:58:58.594Z,btc5m1785477389122,yes,401,150.9
2026-07-31T05:59:00.198Z,2026-07-31T05:59:00.599Z,btc5m1785477389122,yes,401,148.9
2026-07-31T05:59:00.198Z,2026-07-31T05:59:00.599Z,btc5m1785477389122,no,401,148.9
2026-07-31T05:59:02.202Z,2026-07-31T05:59:02.603Z,btc5m1785477389122,yes,401,146.9
2026-07-31T05:59:02.202Z,2026-07-31T05:59:02.603Z,btc5m1785477389122,no,401,146.9
2026-07-31T05:59:04.207Z,2026-07-31T05:59:04.609Z,btc5m1785477389122,yes,402,144.9
2026-07-31T05:59:04.207Z,2026-07-31T05:59:04.609Z,btc5m1785477389122,no,402,144.9
2026-07-31T05:59:06.219Z,2026-07-31T05:59:06.614Z,btc5m1785477389122,yes,395,142.9
2026-07-31T05:59:06.219Z,2026-07-31T05:59:06.614Z,btc5m1785477389122,no,395,142.9
2026-07-31T05:59:10.220Z,2026-07-31T05:59:10.621Z,btc5m1785477389122,yes,401,138.9
2026-07-31T05:59:10.220Z,2026-07-31T05:59:10.621Z,btc5m1785477389122,no,401,138.9
2026-07-31T05:59:12.228Z,2026-07-31T05:59:13.831Z,btc5m1785477389122,yes,1603,136.9
2026-07-31T05:59:12.228Z,2026-07-31T05:59:13.831Z,btc5m1785477389122,no,1603,136.9
2026-07-31T05:59:14.232Z,2026-07-31T05:59:14.632Z,btc5m1785477389122,yes,400,134.9
2026-07-31T05:59:14.232Z,2026-07-31T05:59:14.632Z,btc5m1785477389122,no,400,134.9
2026-07-31T05:59:16.236Z,2026-07-31T05:59:16.635Z,btc5m1785477389122,yes,399,132.9
2026-07-31T05:59:16.236Z,2026-07-31T05:59:16.635Z,btc5m1785477389122,no,399,132.9
2026-07-31T05:59:18.239Z,2026-07-31T05:59:18.640Z,btc5m1785477389122,yes,401,130.9
2026-07-31T05:59:18.239Z,2026-07-31T05:59:18.640Z,btc5m1785477389122,no,401,130.9
2026-07-31T05:59:22.251Z,2026-07-31T05:59:22.650Z,btc5m1785477389122,yes,399,126.9
2026-07-31T05:59:22.251Z,2026-07-31T05:59:22.650Z,btc5m1785477389122,no,399,126.9
2026-07-31T05:59:26.259Z,2026-07-31T05:59:26.658Z,btc5m1785477389122,yes,399,122.9
2026-07-31T05:59:26.259Z,2026-07-31T05:59:26.658Z,btc5m1785477389122,no,399,122.9
2026-07-31T05:59:30.272Z,2026-07-31T05:59:30.668Z,btc5m1785477389122,yes,396,118.8
2026-07-31T05:59:52.328Z,2026-07-31T05:59:52.721Z,btc5m1785477389122,yes,393,96.8
2026-07-31T05:59:52.328Z,2026-07-31T05:59:52.721Z,btc5m1785477389122,no,393,96.8
2026-07-31T06:00:14.373Z,2026-07-31T06:00:15.577Z,btc5m1785477389122,yes,1204,74.7
2026-07-31T06:00:14.373Z,2026-07-31T06:00:15.577Z,btc5m1785477389122,no,1204,74.7
2026-07-31T06:00:18.395Z,2026-07-31T06:00:18.785Z,btc5m1785477389122,yes,390,70.7
2026-07-31T06:00:18.395Z,2026-07-31T06:00:18.785Z,btc5m1785477389122,no,390,70.7
2026-07-31T06:00:28.405Z,2026-07-31T06:00:29.209Z,btc5m1785477389122,yes,804,60.7
2026-07-31T06:00:28.405Z,2026-07-31T06:00:29.209Z,btc5m1785477389122,no,804,60.7
2026-07-31T06:00:30.412Z,2026-07-31T06:00:30.877Z,btc5m1785477389122,yes,465,58.7
2026-07-31T06:00:30.412Z,2026-07-31T06:00:30.877Z,btc5m1785477389122,no,465,58.7
2026-07-31T06:01:42.638Z,2026-07-31T06:01:44.647Z,btc5m1785477702254,yes,2009,299.6
2026-07-31T06:01:42.638Z,2026-07-31T06:01:44.647Z,btc5m1785477702254,no,2009,299.6
2026-07-31T06:01:46.255Z,2026-07-31T06:01:46.657Z,btc5m1785477702254,yes,402,296.0
2026-07-31T06:01:46.255Z,2026-07-31T06:01:46.657Z,btc5m1785477702254,no,402,296.0
2026-07-31T06:01:48.264Z,2026-07-31T06:01:48.666Z,btc5m1785477702254,yes,402,294.0
2026-07-31T06:01:48.264Z,2026-07-31T06:01:48.666Z,btc5m1785477702254,no,402,294.0
2026-07-31T06:01:50.272Z,2026-07-31T06:01:50.675Z,btc5m1785477702254,yes,403,292.0
2026-07-31T06:01:50.272Z,2026-07-31T06:01:50.675Z,btc5m1785477702254,no,403,292.0
2026-07-31T06:01:52.280Z,2026-07-31T06:01:52.682Z,btc5m1785477702254,yes,402,290.0
2026-07-31T06:01:52.280Z,2026-07-31T06:01:52.682Z,btc5m1785477702254,no,402,290.0
2026-07-31T06:01:54.385Z,2026-07-31T06:01:54.697Z,btc5m1785477702254,yes,312,287.9
2026-07-31T06:01:54.385Z,2026-07-31T06:01:54.697Z,btc5m1785477702254,no,312,287.9
2026-07-31T06:01:56.307Z,2026-07-31T06:01:56.707Z,btc5m1785477702254,yes,400,285.9
2026-07-31T06:01:56.307Z,2026-07-31T06:01:56.707Z,btc5m1785477702254,no,400,285.9
2026-07-31T06:02:00.322Z,2026-07-31T06:02:00.721Z,btc5m1785477702254,yes,399,281.9
2026-07-31T06:02:00.322Z,2026-07-31T06:02:00.721Z,btc5m1785477702254,no,399,281.9
2026-07-31T06:02:04.334Z,2026-07-31T06:02:04.736Z,btc5m1785477702254,yes,402,277.9
2026-07-31T06:02:04.334Z,2026-07-31T06:02:04.736Z,btc5m1785477702254,no,402,277.9
2026-07-31T06:02:06.356Z,2026-07-31T06:02:07.151Z,btc5m1785477702254,yes,795,275.9
2026-07-31T06:02:06.356Z,2026-07-31T06:02:07.151Z,btc5m1785477702254,no,795,275.9
2026-07-31T06:02:08.356Z,2026-07-31T06:02:08.757Z,btc5m1785477702254,yes,401,273.9
2026-07-31T06:02:08.356Z,2026-07-31T06:02:08.757Z,btc5m1785477702254,no,401,273.9
2026-07-31T06:02:10.363Z,2026-07-31T06:02:10.765Z,btc5m1785477702254,yes,402,271.9
2026-07-31T06:02:10.363Z,2026-07-31T06:02:10.765Z,btc5m1785477702254,no,402,271.9
2026-07-31T06:02:14.379Z,2026-07-31T06:02:15.586Z,btc5m1785477702254,yes,1207,267.9
2026-07-31T06:02:14.379Z,2026-07-31T06:02:15.586Z,btc5m1785477702254,no,1207,267.9
2026-07-31T06:02:40.487Z,2026-07-31T06:02:40.889Z,btc5m1785477702254,yes,402,241.8
2026-07-31T06:02:40.487Z,2026-07-31T06:02:40.889Z,btc5m1785477702254,no,402,241.8
2026-07-31T06:02:46.518Z,2026-07-31T06:02:46.918Z,btc5m1785477702254,yes,400,235.7
2026-07-31T06:02:46.518Z,2026-07-31T06:02:46.918Z,btc5m1785477702254,no,400,235.7
2026-07-31T06:03:12.651Z,2026-07-31T06:03:13.869Z,btc5m1785477702254,yes,1218,209.6
2026-07-31T06:03:12.651Z,2026-07-31T06:03:13.869Z,btc5m1785477702254,no,1218,209.6
2026-07-31T06:03:22.296Z,2026-07-31T06:03:22.697Z,btc5m1785477702254,no,401,200.0
2026-07-31T06:03:24.304Z,2026-07-31T06:03:24.705Z,btc5m1785477702254,yes,401,197.9
2026-07-31T06:03:24.304Z,2026-07-31T06:03:24.705Z,btc5m1785477702254,no,401,197.9
2026-07-31T06:03:26.311Z,2026-07-31T06:03:26.714Z,btc5m1785477702254,yes,403,195.9
2026-07-31T06:03:26.311Z,2026-07-31T06:03:26.714Z,btc5m1785477702254,no,403,195.9
2026-07-31T06:03:28.320Z,2026-07-31T06:03:28.721Z,btc5m1785477702254,yes,401,193.9
2026-07-31T06:03:28.320Z,2026-07-31T06:03:28.721Z,btc5m1785477702254,no,401,193.9
2026-07-31T06:03:30.327Z,2026-07-31T06:03:30.728Z,btc5m1785477702254,yes,401,191.9
2026-07-31T06:03:30.327Z,2026-07-31T06:03:30.728Z,btc5m1785477702254,no,401,191.9
2026-07-31T06:03:32.336Z,2026-07-31T06:03:32.738Z,btc5m1785477702254,yes,402,189.9
2026-07-31T06:03:32.336Z,2026-07-31T06:03:32.738Z,btc5m1785477702254,no,402,189.9
2026-07-31T06:03:34.344Z,2026-07-31T06:03:34.746Z,btc5m1785477702254,yes,402,187.9
2026-07-31T06:03:34.344Z,2026-07-31T06:03:34.746Z,btc5m1785477702254,no,402,187.9
2026-07-31T06:03:36.355Z,2026-07-31T06:03:36.754Z,btc5m1785477702254,yes,399,185.9
2026-07-31T06:03:36.355Z,2026-07-31T06:03:36.754Z,btc5m1785477702254,no,399,185.9
2026-07-31T06:03:38.358Z,2026-07-31T06:03:38.760Z,btc5m1785477702254,yes,402,183.9
2026-07-31T06:03:38.358Z,2026-07-31T06:03:38.760Z,btc5m1785477702254,no,402,183.9
2026-07-31T06:03:40.367Z,2026-07-31T06:03:40.766Z,btc5m1785477702254,yes,399,181.9
2026-07-31T06:03:40.367Z,2026-07-31T06:03:40.766Z,btc5m1785477702254,no,399,181.9
2026-07-31T06:03:42.391Z,2026-07-31T06:03:42.794Z,btc5m1785477702254,yes,403,179.9
2026-07-31T06:03:42.391Z,2026-07-31T06:03:42.794Z,btc5m1785477702254,no,403,179.9
2026-07-31T06:03:46.409Z,2026-07-31T06:03:46.806Z,btc5m1785477702254,yes,397,175.8
2026-07-31T06:03:46.409Z,2026-07-31T06:03:46.806Z,btc5m1785477702254,no,397,175.8
2026-07-31T06:03:52.429Z,2026-07-31T06:03:52.830Z,btc5m1785477702254,yes,401,169.8
2026-07-31T06:03:52.429Z,2026-07-31T06:03:52.830Z,btc5m1785477702254,no,401,169.8
2026-07-31T06:03:56.447Z,2026-07-31T06:03:56.851Z,btc5m1785477702254,yes,404,165.8
2026-07-31T06:03:56.447Z,2026-07-31T06:03:56.851Z,btc5m1785477702254,no,404,165.8
2026-07-31T06:03:58.456Z,2026-07-31T06:03:58.857Z,btc5m1785477702254,yes,401,163.8
2026-07-31T06:03:58.456Z,2026-07-31T06:03:58.857Z,btc5m1785477702254,no,401,163.8
2026-07-31T06:04:12.511Z,2026-07-31T06:04:12.911Z,btc5m1785477702254,yes,400,149.7
2026-07-31T06:04:18.535Z,2026-07-31T06:04:18.936Z,btc5m1785477702254,yes,401,143.7
2026-07-31T06:04:18.535Z,2026-07-31T06:04:18.936Z,btc5m1785477702254,no,401,143.7
2026-07-31T06:04:20.537Z,2026-07-31T06:04:20.936Z,btc5m1785477702254,yes,399,141.7
2026-07-31T06:04:20.537Z,2026-07-31T06:04:20.936Z,btc5m1785477702254,no,399,141.7
2026-07-31T06:04:22.542Z,2026-07-31T06:04:22.942Z,btc5m1785477702254,yes,400,139.7
2026-07-31T06:04:22.542Z,2026-07-31T06:04:22.942Z,btc5m1785477702254,no,400,139.7
2026-07-31T06:04:24.547Z,2026-07-31T06:04:24.947Z,btc5m1785477702254,yes,400,137.7
2026-07-31T06:04:24.547Z,2026-07-31T06:04:24.947Z,btc5m1785477702254,no,400,137.7
2026-07-31T06:04:30.559Z,2026-07-31T06:04:30.960Z,btc5m1785477702254,yes,401,131.7
2026-07-31T06:04:30.559Z,2026-07-31T06:04:30.960Z,btc5m1785477702254,no,401,131.7
2026-07-31T06:05:12.677Z,2026-07-31T06:05:15.491Z,btc5m1785477702254,yes,2814,89.6
2026-07-31T06:05:12.677Z,2026-07-31T06:05:15.491Z,btc5m1785477702254,no,2814,89.6
2026-07-31T06:05:18.686Z,2026-07-31T06:05:21.894Z,btc5m1785477702254,yes,3208,83.6
2026-07-31T06:05:18.686Z,2026-07-31T06:05:21.894Z,btc5m1785477702254,no,3208,83.6
2026-07-31T06:05:26.709Z,2026-07-31T06:05:27.115Z,btc5m1785477702254,yes,406,75.5
2026-07-31T06:05:26.709Z,2026-07-31T06:05:27.115Z,btc5m1785477702254,no,406,75.5
2026-07-31T06:12:51.196Z,2026-07-31T06:12:53.202Z,btc5m1785478370716,yes,2006,299.5
2026-07-31T06:12:51.196Z,2026-07-31T06:12:53.202Z,btc5m1785478370716,no,2006,299.5
2026-07-31T06:12:54.804Z,2026-07-31T06:12:55.204Z,btc5m1785478370716,yes,400,295.9
2026-07-31T06:12:54.804Z,2026-07-31T06:12:55.204Z,btc5m1785478370716,no,400,295.9
2026-07-31T06:12:56.807Z,2026-07-31T06:12:57.209Z,btc5m1785478370716,yes,402,293.9
2026-07-31T06:12:56.807Z,2026-07-31T06:12:57.209Z,btc5m1785478370716,no,402,293.9
2026-07-31T06:12:58.813Z,2026-07-31T06:12:59.213Z,btc5m1785478370716,yes,400,291.9
2026-07-31T06:12:58.813Z,2026-07-31T06:12:59.213Z,btc5m1785478370716,no,400,291.9
2026-07-31T06:13:00.818Z,2026-07-31T06:13:01.220Z,btc5m1785478370716,yes,402,289.9
2026-07-31T06:13:00.818Z,2026-07-31T06:13:01.220Z,btc5m1785478370716,no,402,289.9
2026-07-31T06:13:02.826Z,2026-07-31T06:13:03.225Z,btc5m1785478370716,yes,399,287.9
2026-07-31T06:13:02.826Z,2026-07-31T06:13:03.225Z,btc5m1785478370716,no,399,287.9
2026-07-31T06:13:04.829Z,2026-07-31T06:13:05.230Z,btc5m1785478370716,yes,401,285.9
2026-07-31T06:13:04.829Z,2026-07-31T06:13:05.230Z,btc5m1785478370716,no,401,285.9
2026-07-31T06:13:06.833Z,2026-07-31T06:13:07.235Z,btc5m1785478370716,yes,402,283.9
2026-07-31T06:13:06.833Z,2026-07-31T06:13:07.235Z,btc5m1785478370716,no,402,283.9
2026-07-31T06:13:08.837Z,2026-07-31T06:13:09.240Z,btc5m1785478370716,yes,403,281.9
2026-07-31T06:13:08.837Z,2026-07-31T06:13:09.240Z,btc5m1785478370716,no,403,281.9
2026-07-31T06:13:12.845Z,2026-07-31T06:13:13.246Z,btc5m1785478370716,yes,401,277.9
2026-07-31T06:13:12.845Z,2026-07-31T06:13:13.246Z,btc5m1785478370716,no,401,277.9
2026-07-31T06:13:14.849Z,2026-07-31T06:13:15.251Z,btc5m1785478370716,yes,402,275.9
2026-07-31T06:13:14.849Z,2026-07-31T06:13:15.251Z,btc5m1785478370716,no,402,275.9
2026-07-31T06:13:16.855Z,2026-07-31T06:13:17.256Z,btc5m1785478370716,yes,401,273.9
2026-07-31T06:13:16.855Z,2026-07-31T06:13:17.256Z,btc5m1785478370716,no,401,273.9
2026-07-31T06:13:20.863Z,2026-07-31T06:13:21.281Z,btc5m1785478370716,yes,418,269.9
2026-07-31T06:13:20.863Z,2026-07-31T06:13:21.281Z,btc5m1785478370716,no,418,269.9
2026-07-31T06:13:24.876Z,2026-07-31T06:13:25.276Z,btc5m1785478370716,yes,400,265.8
2026-07-31T06:13:24.876Z,2026-07-31T06:13:25.276Z,btc5m1785478370716,no,400,265.8
2026-07-31T06:13:30.887Z,2026-07-31T06:13:31.288Z,btc5m1785478370716,yes,401,259.8
2026-07-31T06:13:30.887Z,2026-07-31T06:13:31.288Z,btc5m1785478370716,no,401,259.8
2026-07-31T06:13:35.301Z,2026-07-31T06:13:36.103Z,btc5m1785478370716,yes,802,255.4
2026-07-31T06:13:35.301Z,2026-07-31T06:13:36.103Z,btc5m1785478370716,no,802,255.4
2026-07-31T06:13:36.903Z,2026-07-31T06:13:37.306Z,btc5m1785478370716,yes,403,253.8
2026-07-31T06:13:36.903Z,2026-07-31T06:13:37.306Z,btc5m1785478370716,no,403,253.8
2026-07-31T06:13:52.938Z,2026-07-31T06:13:53.338Z,btc5m1785478370716,yes,400,237.8
2026-07-31T06:13:52.938Z,2026-07-31T06:13:53.338Z,btc5m1785478370716,no,400,237.8
2026-07-31T06:14:00.956Z,2026-07-31T06:14:01.357Z,btc5m1785478370716,yes,401,229.8
2026-07-31T06:14:00.956Z,2026-07-31T06:14:01.357Z,btc5m1785478370716,no,401,229.8
2026-07-31T06:14:12.981Z,2026-07-31T06:14:13.385Z,btc5m1785478370716,yes,404,217.7
2026-07-31T06:14:12.981Z,2026-07-31T06:14:13.385Z,btc5m1785478370716,no,404,217.7
2026-07-31T06:14:25.014Z,2026-07-31T06:14:25.410Z,btc5m1785478370716,yes,396,205.7
2026-07-31T06:14:25.014Z,2026-07-31T06:14:25.410Z,btc5m1785478370716,no,396,205.7
2026-07-31T06:14:31.034Z,2026-07-31T06:14:31.430Z,btc5m1785478370716,yes,396,199.7
2026-07-31T06:14:31.034Z,2026-07-31T06:14:31.430Z,btc5m1785478370716,no,396,199.7
2026-07-31T06:14:35.034Z,2026-07-31T06:14:36.236Z,btc5m1785478370716,yes,1202,195.7
2026-07-31T06:14:35.034Z,2026-07-31T06:14:36.236Z,btc5m1785478370716,no,1202,195.7
2026-07-31T06:14:57.080Z,2026-07-31T06:14:57.480Z,btc5m1785478370716,yes,400,173.6
2026-07-31T06:14:57.080Z,2026-07-31T06:14:57.480Z,btc5m1785478370716,no,400,173.6
2026-07-31T06:15:01.097Z,2026-07-31T06:15:01.491Z,btc5m1785478370716,yes,394,169.6
2026-07-31T06:15:01.097Z,2026-07-31T06:15:01.491Z,btc5m1785478370716,no,394,169.6
2026-07-31T06:15:13.117Z,2026-07-31T06:15:13.517Z,btc5m1785478370716,yes,400,157.6
2026-07-31T06:15:13.117Z,2026-07-31T06:15:13.517Z,btc5m1785478370716,no,400,157.6
2026-07-31T06:15:17.179Z,2026-07-31T06:15:19.545Z,btc5m1785478370716,yes,2366,153.5
2026-07-31T06:15:17.179Z,2026-07-31T06:15:19.545Z,btc5m1785478370716,no,2366,153.5
2026-07-31T06:15:33.172Z,2026-07-31T06:15:33.973Z,btc5m1785478370716,yes,801,137.5
2026-07-31T06:15:33.172Z,2026-07-31T06:15:33.973Z,btc5m1785478370716,no,801,137.5
2026-07-31T06:16:07.256Z,2026-07-31T06:16:07.658Z,btc5m1785478370716,yes,402,103.5
2026-07-31T06:16:07.256Z,2026-07-31T06:16:07.658Z,btc5m1785478370716,no,402,103.5
2026-07-31T06:16:16.915Z,2026-07-31T06:16:17.316Z,btc5m1785478370716,yes,401,93.8
2026-07-31T06:16:16.915Z,2026-07-31T06:16:17.316Z,btc5m1785478370716,no,401,93.8
2026-07-31T06:16:18.920Z,2026-07-31T06:16:19.322Z,btc5m1785478370716,yes,402,91.8
2026-07-31T06:16:18.920Z,2026-07-31T06:16:19.322Z,btc5m1785478370716,no,402,91.8
2026-07-31T06:16:20.928Z,2026-07-31T06:16:21.325Z,btc5m1785478370716,yes,397,89.8
2026-07-31T06:16:20.928Z,2026-07-31T06:16:21.325Z,btc5m1785478370716,no,397,89.8
2026-07-31T06:16:22.929Z,2026-07-31T06:16:23.334Z,btc5m1785478370716,yes,405,87.8
2026-07-31T06:16:22.929Z,2026-07-31T06:16:23.334Z,btc5m1785478370716,no,405,87.8
2026-07-31T06:16:24.933Z,2026-07-31T06:16:25.334Z,btc5m1785478370716,yes,401,85.8
2026-07-31T06:16:24.933Z,2026-07-31T06:16:25.334Z,btc5m1785478370716,no,401,85.8
2026-07-31T06:16:26.938Z,2026-07-31T06:16:27.339Z,btc5m1785478370716,yes,401,83.8
2026-07-31T06:16:26.938Z,2026-07-31T06:16:27.339Z,btc5m1785478370716,no,401,83.8
2026-07-31T06:16:28.942Z,2026-07-31T06:16:29.342Z,btc5m1785478370716,yes,400,81.8
2026-07-31T06:16:28.942Z,2026-07-31T06:16:29.342Z,btc5m1785478370716,no,400,81.8
2026-07-31T06:16:30.944Z,2026-07-31T06:16:31.345Z,btc5m1785478370716,yes,401,79.8
2026-07-31T06:16:30.944Z,2026-07-31T06:16:31.345Z,btc5m1785478370716,no,401,79.8
2026-07-31T06:16:32.982Z,2026-07-31T06:16:33.384Z,btc5m1785478370716,yes,402,77.7
2026-07-31T06:16:34.987Z,2026-07-31T06:16:35.390Z,btc5m1785478370716,yes,403,75.7
2026-07-31T06:16:34.987Z,2026-07-31T06:16:35.390Z,btc5m1785478370716,no,403,75.7
2026-07-31T06:16:36.991Z,2026-07-31T06:16:37.391Z,btc5m1785478370716,yes,400,73.7
2026-07-31T06:16:36.991Z,2026-07-31T06:16:37.391Z,btc5m1785478370716,no,400,73.7
2026-07-31T06:16:38.995Z,2026-07-31T06:16:39.397Z,btc5m1785478370716,yes,402,71.7
2026-07-31T06:16:38.995Z,2026-07-31T06:16:39.397Z,btc5m1785478370716,no,402,71.7
2026-07-31T06:16:51.024Z,2026-07-31T06:16:51.425Z,btc5m1785478370716,yes,401,59.7
2026-07-31T06:16:51.024Z,2026-07-31T06:16:51.425Z,btc5m1785478370716,no,401,59.7
2026-07-31T06:17:58.378Z,2026-07-31T06:17:59.179Z,btc5m1785478678282,yes,801,299.9
2026-07-31T06:17:58.378Z,2026-07-31T06:17:59.179Z,btc5m1785478678282,no,801,299.9
2026-07-31T06:19:12.956Z,2026-07-31T06:19:13.357Z,btc5m1785478678282,no,401,225.3
2026-07-31T06:19:14.961Z,2026-07-31T06:19:15.362Z,btc5m1785478678282,yes,401,223.3
2026-07-31T06:19:14.961Z,2026-07-31T06:19:15.362Z,btc5m1785478678282,no,401,223.3
2026-07-31T06:19:16.965Z,2026-07-31T06:19:17.367Z,btc5m1785478678282,yes,402,221.3
2026-07-31T06:19:16.965Z,2026-07-31T06:19:17.367Z,btc5m1785478678282,no,402,221.3
2026-07-31T06:19:18.970Z,2026-07-31T06:19:19.370Z,btc5m1785478678282,yes,400,219.3
2026-07-31T06:19:18.970Z,2026-07-31T06:19:19.370Z,btc5m1785478678282,no,400,219.3
2026-07-31T06:19:20.974Z,2026-07-31T06:19:21.375Z,btc5m1785478678282,yes,401,217.3
2026-07-31T06:19:20.974Z,2026-07-31T06:19:21.375Z,btc5m1785478678282,no,401,217.3
2026-07-31T06:19:22.977Z,2026-07-31T06:19:23.379Z,btc5m1785478678282,yes,402,215.3
2026-07-31T06:19:22.977Z,2026-07-31T06:19:23.379Z,btc5m1785478678282,no,402,215.3
2026-07-31T06:19:24.982Z,2026-07-31T06:19:25.387Z,btc5m1785478678282,yes,405,213.3
2026-07-31T06:19:24.982Z,2026-07-31T06:19:25.387Z,btc5m1785478678282,no,405,213.3
2026-07-31T06:19:26.985Z,2026-07-31T06:19:27.386Z,btc5m1785478678282,yes,401,211.3
2026-07-31T06:19:26.985Z,2026-07-31T06:19:27.386Z,btc5m1785478678282,no,401,211.3
2026-07-31T06:19:28.989Z,2026-07-31T06:19:29.389Z,btc5m1785478678282,yes,400,209.3
2026-07-31T06:19:28.989Z,2026-07-31T06:19:29.389Z,btc5m1785478678282,no,400,209.3
2026-07-31T06:19:30.993Z,2026-07-31T06:19:31.393Z,btc5m1785478678282,yes,400,207.3
2026-07-31T06:19:30.993Z,2026-07-31T06:19:31.393Z,btc5m1785478678282,no,400,207.3
2026-07-31T06:19:32.996Z,2026-07-31T06:19:33.398Z,btc5m1785478678282,yes,402,205.3
2026-07-31T06:19:32.996Z,2026-07-31T06:19:33.398Z,btc5m1785478678282,no,402,205.3
2026-07-31T06:19:35.004Z,2026-07-31T06:19:35.399Z,btc5m1785478678282,yes,395,203.3
2026-07-31T06:19:35.004Z,2026-07-31T06:19:35.399Z,btc5m1785478678282,no,395,203.3
2026-07-31T06:19:37.003Z,2026-07-31T06:19:37.403Z,btc5m1785478678282,yes,400,201.3
2026-07-31T06:19:37.003Z,2026-07-31T06:19:37.403Z,btc5m1785478678282,no,400,201.3
2026-07-31T06:19:39.006Z,2026-07-31T06:19:39.407Z,btc5m1785478678282,yes,401,199.3
2026-07-31T06:19:39.006Z,2026-07-31T06:19:39.407Z,btc5m1785478678282,no,401,199.3
2026-07-31T06:19:41.012Z,2026-07-31T06:19:41.412Z,btc5m1785478678282,yes,400,197.3
2026-07-31T06:19:41.012Z,2026-07-31T06:19:41.412Z,btc5m1785478678282,no,400,197.3
2026-07-31T06:19:43.015Z,2026-07-31T06:19:43.417Z,btc5m1785478678282,yes,402,195.3
2026-07-31T06:19:43.015Z,2026-07-31T06:19:43.417Z,btc5m1785478678282,no,402,195.3
2026-07-31T06:19:45.020Z,2026-07-31T06:19:45.421Z,btc5m1785478678282,yes,401,193.3
2026-07-31T06:19:45.020Z,2026-07-31T06:19:45.421Z,btc5m1785478678282,no,401,193.3
2026-07-31T06:19:47.025Z,2026-07-31T06:19:47.425Z,btc5m1785478678282,yes,400,191.3
2026-07-31T06:19:47.025Z,2026-07-31T06:19:47.425Z,btc5m1785478678282,no,400,191.3
2026-07-31T06:19:49.029Z,2026-07-31T06:19:49.431Z,btc5m1785478678282,yes,402,189.3
2026-07-31T06:19:49.029Z,2026-07-31T06:19:49.431Z,btc5m1785478678282,no,402,189.3
2026-07-31T06:19:51.035Z,2026-07-31T06:19:51.433Z,btc5m1785478678282,yes,398,187.2
2026-07-31T06:19:51.035Z,2026-07-31T06:19:51.433Z,btc5m1785478678282,no,398,187.2
2026-07-31T06:19:53.036Z,2026-07-31T06:19:53.436Z,btc5m1785478678282,yes,400,185.2
2026-07-31T06:19:53.036Z,2026-07-31T06:19:53.436Z,btc5m1785478678282,no,400,185.2
2026-07-31T06:19:55.040Z,2026-07-31T06:19:55.443Z,btc5m1785478678282,yes,403,183.2
2026-07-31T06:19:55.040Z,2026-07-31T06:19:55.443Z,btc5m1785478678282,no,403,183.2
2026-07-31T06:19:57.052Z,2026-07-31T06:19:57.445Z,btc5m1785478678282,yes,393,181.2
2026-07-31T06:19:57.052Z,2026-07-31T06:19:57.445Z,btc5m1785478678282,no,393,181.2
2026-07-31T06:19:59.048Z,2026-07-31T06:19:59.451Z,btc5m1785478678282,yes,403,179.2
2026-07-31T06:19:59.048Z,2026-07-31T06:19:59.451Z,btc5m1785478678282,no,403,179.2
2026-07-31T06:20:01.052Z,2026-07-31T06:20:01.454Z,btc5m1785478678282,yes,402,177.2
2026-07-31T06:20:01.052Z,2026-07-31T06:20:01.454Z,btc5m1785478678282,no,402,177.2
2026-07-31T06:20:03.066Z,2026-07-31T06:20:03.459Z,btc5m1785478678282,yes,393,175.2
2026-07-31T06:20:03.066Z,2026-07-31T06:20:03.459Z,btc5m1785478678282,no,393,175.2
2026-07-31T06:20:09.068Z,2026-07-31T06:20:09.470Z,btc5m1785478678282,yes,402,169.2
2026-07-31T06:20:09.068Z,2026-07-31T06:20:09.470Z,btc5m1785478678282,no,402,169.2
2026-07-31T06:20:13.082Z,2026-07-31T06:20:13.480Z,btc5m1785478678282,yes,398,165.2
2026-07-31T06:20:13.082Z,2026-07-31T06:20:13.480Z,btc5m1785478678282,no,398,165.2
2026-07-31T06:20:17.086Z,2026-07-31T06:20:17.487Z,btc5m1785478678282,yes,401,161.2
2026-07-31T06:20:17.086Z,2026-07-31T06:20:17.487Z,btc5m1785478678282,no,401,161.2
2026-07-31T06:20:19.091Z,2026-07-31T06:20:19.492Z,btc5m1785478678282,yes,401,159.2
2026-07-31T06:20:19.091Z,2026-07-31T06:20:19.492Z,btc5m1785478678282,no,401,159.2
2026-07-31T06:20:21.094Z,2026-07-31T06:20:21.496Z,btc5m1785478678282,yes,402,157.2
2026-07-31T06:20:21.094Z,2026-07-31T06:20:21.496Z,btc5m1785478678282,no,402,157.2
2026-07-31T06:20:23.099Z,2026-07-31T06:20:23.501Z,btc5m1785478678282,yes,402,155.2
2026-07-31T06:20:23.099Z,2026-07-31T06:20:23.501Z,btc5m1785478678282,no,402,155.2
2026-07-31T06:20:25.104Z,2026-07-31T06:20:25.505Z,btc5m1785478678282,yes,401,153.2
2026-07-31T06:20:25.104Z,2026-07-31T06:20:25.505Z,btc5m1785478678282,no,401,153.2
2026-07-31T06:20:27.111Z,2026-07-31T06:20:27.510Z,btc5m1785478678282,yes,399,151.2
2026-07-31T06:20:27.111Z,2026-07-31T06:20:27.510Z,btc5m1785478678282,no,399,151.2
